Equipa:Boavista FC,1903-08-01
RB:S. Ramírez,20,18,76,2,45,63,69,57,28,65,64,11,11,22,38,66,82,71,78,60,63
RB:Diogo Calila,20,19,76,3,65,68,52,66,62,68,42,16,34,20,43,49,75,74,75,77,9
GK:André Moreira,23,20,75,1,50,51,42,73,17,27,19,23,66,53,40,72,72,75,72,7,15
ST:Gonçalo Agrelos,21,21,74,3,70,55,66,54,63,46,62,28,26,34,46,81,60,70,71,14,9
CDM:C. Boukholda,23,22,73,3,66,61,41,48,63,56,37,61,47,64,54,76,78,77,12,12,13
ST:N. Vélez,28,23,66,3,66,76,62,61,58,45,13,63,58,65,64,75,20,24,14,10,7
CB:I. Faraj,20,24,80,3,78,63,50,55,38,55,41,58,60,59,64,68,77,46,71,71,72
CB:H. Ouro-Sama,21,25,74,2,43,78,66,68,29,54,60,13,30,20,39,75,76,78,14,7,12
RB:Gonçalo Tavares,22,26,71,2,35,58,68,69,35,66,63,53,47,53,41,43,65,76,76,80,15
CB:Luís Silva,20,27,76,2,50,82,59,72,30,58,60,30,47,35,51,75,43,33,30,7,15
ST:C. Brym,20,28,73,2,66,64,56,74,55,56,16,56,51,70,51,73,75,26,46,43,14
CDM:Tiago Esgaio,23,29,70,3,72,68,89,73,51,57,66,47,52,24,44,76,76,72,73,69,68
CB:C. Akas,25,30,69,2,49,56,76,82,45,57,57,52,40,39,55,75,76,74,8,13,15
Equipa:Portimonense SC,1914-08-14
CDM:Paulinho,24,1,80,1,68,86,81,90,75,71,73,66,37,65,60,57,59,59,11,12,6
ST:J. Martínez,32,2,76,3,80,77,62,84,68,75,47,34,29,52,56,49,55,53,13,15,6
CB:Bruno Tabata,22,3,84,3,76,76,77,56,74,55,66,65,54,68,69,52,55,57,60,14,8
CDM:Pedro Sá,25,4,78,2,73,79,85,87,69,52,82,60,42,65,68,25,28,22,8,11,10
CDM:Lucas Fernandes,21,5,82,3,77,76,57,76,54,75,54,61,51,43,39,55,63,62,11,5,12
ST:M. Moreno,22,6,78,3,67,83,81,76,58,53,51,21,26,30,45,26,29,33,5,7,10
GK:Ricardo Ferreira,29,7,72,1,48,63,38,64,11,22,17,12,38,17,50,57,59,56,10,11,11
CB:Jadson,27,8,73,2,45,79,63,79,34,79,69,54,55,44,61,35,38,36,9,9,13
CDM:Dener,27,9,72,3,76,57,79,67,65,76,59,25,60,64,41,96,92,84,80,61,81
CB:K. Anzai,24,10,76,1,64,78,58,73,82,43,51,56,59,60,67,79,62,38,89,80,70
CB:Lucas Possignolo,25,11,75,2,36,91,68,72,20,74,67,64,58,32,65,57,48,39,12,5,13
CB:Willyan,24,12,77,2,47,59,63,85,28,70,65,59,61,59,64,60,86,88,88,85,9
CDM:J. Cevallos,24,13,73,4,65,60,75,62,72,68,70,47,39,44,44,47,86,86,87,87,6
ST:Aylton Boa Morte,25,14,71,2,65,76,53,79,62,54,65,17,61,54,62,84,71,87,64,95,78
CB:Henrique,24,15,72,2,62,61,70,67,59,68,66,49,44,33,41,60,84,73,42,84,86
RB:E. Hackman,24,16,72,3,68,65,75,74,33,70,69,4,41,10,26,66,79,82,65,83,39
GK:S. Gonda,30,17,68,1,47,53,43,55,18,28,11,22,77,74,35,84,69,74,60,54,49
ST:Iury,23,18,75,2,72,55,57,82,55,68,19,9,55,10,59,84,90,83,8,6,8
CDM:Rômulo,23,19,72,3,58,59,61,70,76,41,68,40,60,59,62,79,81,81,7,8,14
ST:José Gomes,20,20,81,3,68,75,67,58,46,47,28,56,59,51,60,13,18,12,85,79,80
CB:C. Ezeh,21,21,74,3,72,40,59,50,53,55,23,63,64,42,64,75,79,74,83,82,84
CB:Ruster,22,22,74,3,80,80,66,73,61,50,63,65,71,64,55,78,75,83,79,8,13
CDM:Iago Oliveira,19,23,78,2,48,71,64,71,31,58,64,46,44,34,64,74,82,57,74,73,75
GK:Samuel Portugal,25,24,69,1,44,56,33,66,18,26,12,66,67,64,66,79,73,79,78,8,9
CDM:Luquinha,18,25,76,2,59,54,53,39,50,42,24,69,59,56,64,78,75,81,83,9,9
CDM:Jorge Vilela,23,26,73,3,60,57,65,61,60,57,50,65,61,59,58,41,82,75,80,81,12
CDM:Gustavo Hebling,23,27,71,3,85,63,67,54,55,61,65,42,27,64,66,54,76,71,77,79,14
ST:Beto,21,28,73,2,71,62,57,73,59,31,11,22,16,47,14,77,67,68,75,31,36
CB:Everson,21,29,72,2,50,72,60,72,26,54,63,59,59,65,47,68,74,17,23,12,13
CB:Rodrigo Freitas,21,30,72,2,43,61,64,68,25,50,65,32,29,42,61,69,70,71,7,6,9
Equipa:Rio Ave FC,1939-01-18
CB:Carlos Mané,25,1,75,3,70,90,77,66,62,37,71,84,76,60,65,39,42,34,7,14,6
CDM:Tarantini,35,2,74,3,56,75,52,74,69,50,74,72,68,69,66,43,52,59,60,62,11
CB:Nélson Monte,23,3,79,2,49,75,65,76,31,73,76,76,66,56,55,51,45,23,28,7,12
CDM:Diego Lopes,25,4,77,1,80,73,84,72,49,69,35,59,67,71,67,51,32,35,12,14,7
ST:M. Taremi,26,5,73,2,78,70,66,72,66,31,17,63,57,29,69,47,45,41,10,7,8
ST:Nuno Santos,24,6,77,3,76,72,81,56,35,63,71,64,54,48,64,46,56,60,13,15,10
CDM:Filipe Augusto,25,7,72,2,72,67,77,62,76,67,68,59,59,67,50,69,23,22,23,12,6
RB:Nadjack,25,8,75,3,71,81,83,73,43,72,68,9,40,20,48,65,60,69,68,6,11
CB:T. Borevković,22,9,79,2,40,61,64,88,28,64,63,38,58,65,60,20,12,13,69,61,59
CB:Gabrielzinho,23,10,78,3,68,89,76,64,73,43,48,61,34,23,54,64,67,69,11,10,8
GK:P. Kieszek,35,11,70,1,50,70,32,69,9,38,25,67,20,59,57,36,64,62,66,66,11
CB:Aderllan Santos,30,12,70,2,31,77,58,62,77,63,74,55,53,53,48,21,20,19,8,12,15
CB:Messias,24,13,77,2,42,54,69,61,84,20,77,23,49,31,50,65,62,63,64,11,8
CB:Pedro Amaral,21,14,77,2,73,56,76,70,56,63,67,55,61,47,57,61,47,42,41,8,11
CB:Matheus Reis,24,15,73,3,40,74,73,77,42,57,67,7,50,13,40,60,49,48,13,15,12
RB:Junio,22,16,78,2,39,82,66,58,33,79,68,61,56,49,60,64,62,63,61,8,6
ST:A. Said,26,17,71,3,73,59,57,70,58,57,28,57,52,44,39,45,64,62,64,58,16
ST:Bruno Moreira,31,18,68,3,70,69,75,75,56,72,24,82,56,84,63,24,46,43,8,6,9
CDM:N. Jambor,23,19,75,4,54,67,62,81,71,66,66,79,68,85,58,59,41,27,32,15,11
ST:Ronan,24,20,73,2,75,30,66,92,59,78,20,79,93,80,85,56,63,63,62,9,7
GK:Paulo Vítor,30,21,67,1,53,31,26,64,15,37,19,15,13,44,27,58,33,35,35,14,7
CDM:Joca,23,22,71,3,90,71,55,33,33,40,47,73,86,60,76,18,14,15,13,5,13
ST:D. Furtado,22,23,76,3,68,41,54,61,43,32,25,88,90,81,89,33,13,15,11,7,10
ST:Ricardo Schutte,21,24,73,3,70,44,51,67,61,36,19,76,65,39,88,52,51,50,12,6,9
CDM:Vitó,21,25,72,2,64,72,75,70,52,59,51,20,16,68,25,49,57,55,10,14,7
CB:Jaime Pinto,21,26,72,3,73,44,43,60,44,47,23,69,61,62,59,14,15,19,11,8,11
GK:Carlos Alves,21,27,71,1,50,68,36,63,18,23,19,44,59,43,84,16,12,13,57,55,52
Equipa:SC Braga,1921-01-19
ST:Ricardo Horta,24,1,82,3,82,85,78,62,80,39,74,58,62,70,56,75,73,74,72,11,14
CB:Raúl,29,2,79,2,75,51,67,86,75,85,54,24,64,63,69,76,75,75,76,15,10
CB:Bruno Viana,24,3,82,2,57,73,78,74,37,78,78,75,61,55,71,68,73,71,79,74,11
ST:Galeno,21,4,84,4,79,69,74,65,76,64,75,64,64,60,55,49,67,63,60,50,8
ST:Paulinho,26,5,79,3,68,77,80,77,82,67,74,35,35,67,50,58,68,49,38,35,15
CDM:Claudemir,31,6,77,3,61,73,62,86,71,73,82,39,44,38,49,68,76,74,5,10,12
CDM:Fransérgio,28,7,77,3,85,52,89,79,76,81,72,62,67,46,81,8,12,11,63,65,60
CB:Wilson Eduardo,28,8,77,3,77,80,73,77,68,83,68,81,49,72,72,59,44,26,23,7,9
CDM:Palhinha,23,9,81,4,44,76,80,71,86,53,78,44,50,46,68,53,45,57,60,9,9
GK:Matheus,26,10,80,1,48,53,63,32,71,15,19,11,32,30,53,70,62,59,12,6,15
CB:Pablo Santos,27,11,79,2,48,84,78,78,37,73,80,52,57,60,60,61,63,65,13,7,11
RB:Ricardo Esgaio,26,12,77,3,83,69,73,88,58,64,68,66,51,60,36,28,18,18,9,12,10
RB:Diogo Viana,29,13,76,3,77,79,77,57,79,55,67,53,67,66,64,32,32,28,14,10,12
CB:Sequeira,28,14,76,3,76,74,83,71,67,74,77,17,29,19,43,71,72,72,6,13,14
GK:Tiago Sá,24,15,83,1,53,76,26,67,6,26,14,38,51,48,57,42,56,55,12,16,10
CDM:João Novais,25,16,78,1,72,73,76,86,65,76,69,28,54,62,46,56,64,22,29,27,13
CDM:Bruno Xadas,21,17,83,3,72,76,74,72,81,61,54,53,46,51,54,49,69,66,64,59,8
CB:Caju,23,18,79,3,65,78,77,71,48,69,74,49,59,60,61,68,61,62,32,27,25
CDM:André Horta,22,19,80,3,89,72,79,75,67,70,63,6,36,18,37,72,74,71,9,13,9
ST:Murilo,24,20,79,3,87,71,74,76,65,75,70,57,49,47,42,60,64,52,76,70,70
ST:A. Hassan,26,21,76,3,80,49,51,87,67,79,31,48,49,34,49,65,75,53,53,47,16
GK:Eduardo,36,22,72,1,51,73,20,69,18,28,22,14,49,25,48,74,28,23,22,10,8
CB:Francisco Trincão,19,23,84,3,69,67,70,63,67,64,66,50,54,46,61,34,19,22,5,8,9
RB:Vítor ToCDMena,23,24,75,2,40,56,32,83,84,32,71,21,27,31,37,65,67,70,73,12,7
RB:Diogo Figueiras,28,25,71,3,75,77,61,31,69,62,70,72,60,76,48,35,21,14,11,15,11
ST:Gonçalo Gregório,24,26,72,2,72,76,52,71,62,31,11,76,74,68,69,43,39,40,11,15,8
CB:David CaCDMo,19,27,78,2,42,30,38,83,23,76,66,49,43,80,45,69,66,57,31,23,36
CB:Lucas,22,28,77,2,46,76,60,72,29,70,65,70,65,73,71,61,73,71,71,8,11
Equipa:SL Benfica,1904-02-28
CDM:Pizzi,29,1,84,4,77,83,77,76,67,85,59,47,48,40,41,53,52,61,69,65,9
CB:Grimaldo,23,2,87,3,79,64,90,63,79,68,81,75,23,66,52,14,24,14,66,62,59
ST:Rafa,26,3,83,3,89,84,89,75,64,79,40,63,53,66,47,70,70,71,72,14,12
CB:Jardel,33,4,81,2,75,34,58,76,55,89,37,48,68,68,67,60,70,70,65,13,15
RB:André ASTeida,28,5,81,3,60,76,77,88,80,67,81,62,55,63,54,65,70,64,72,69,69
CB:Rúben Dias,22,6,86,2,56,74,77,86,79,22,92,29,43,49,51,64,58,61,56,49,14
GK:O. Vlachodimos,25,7,85,1,38,50,74,39,68,16,32,56,63,48,63,53,59,54,76,75,72
CDM:Gabriel,25,8,82,5,77,67,86,81,83,82,81,58,60,57,54,58,65,66,63,10,11
ST:De Tomás,24,9,85,3,78,75,84,79,66,79,82,62,57,59,41,57,61,52,24,27,8
ST:H. Seferović,27,10,80,3,82,75,89,87,69,81,42,12,45,29,42,11,12,11,70,66,42
CDM:A. Samaris,30,11,79,3,58,78,75,75,86,72,92,54,54,72,47,70,72,69,7,7,10
CB:Ferro,22,12,87,2,81,66,77,74,45,84,79,46,60,63,69,56,65,58,58,51,12
CDM:L. Fejsa,30,13,78,2,58,73,73,75,78,62,91,19,32,39,54,71,66,33,23,16,9
CDM:Chiquinho,23,14,84,1,73,72,85,78,83,76,34,33,52,36,49,57,50,69,72,70,12
CDM:Florentino,19,15,87,2,74,66,65,59,77,71,43,65,67,68,63,57,62,64,63,10,13
CDM:Gedson Fernandes,20,16,85,3,80,71,84,73,77,78,72,59,55,56,42,33,21,17,6,12,10
CDM:A. Živković,22,17,83,3,74,80,80,88,79,53,61,26,26,31,51,45,63,52,34,26,6
ST:F. Cervi,25,18,79,4,73,92,68,69,66,33,64,55,60,65,51,49,59,30,65,68,65
ST:Caio,25,19,79,4,74,64,67,48,64,54,32,69,61,49,59,53,55,49,46,49,8
CB:G. Conti,25,20,81,2,50,68,65,78,30,76,74,67,48,62,54,15,9,9,70,63,57
CDM:A. Taarabt,30,21,75,2,65,72,75,76,76,38,49,7,46,16,58,37,24,17,5,14,7
ST:J. Cádiz,23,22,80,3,75,58,79,76,56,72,24,62,58,58,61,15,11,19,65,66,61
ST:Jota,20,23,85,1,88,75,78,74,80,60,41,57,42,31,38,27,25,29,8,8,6
CB:Nuno Tavares,19,24,84,4,60,79,58,74,76,62,74,49,40,39,47,47,40,42,48,13,6
ST:Vinícius,24,25,79,3,75,66,72,80,65,45,16,44,47,52,49,44,24,18,16,11,15
GK:I. Zlobin,22,26,80,1,35,46,52,25,59,9,28,54,54,49,49,52,24,24,17,6,6
GK:M. Svilar,19,27,80,1,54,47,71,32,61,18,28,25,12,48,51,64,62,58,8,15,12
CDM:David Tavares,20,28,83,3,70,74,74,57,82,78,55,49,54,40,59,50,44,40,31,14,13
RB:João Ferreira,18,29,76,2,69,64,61,66,35,63,58,44,55,45,58,41,41,45,13,14,9
RB:T. Ebuehi,23,30,70,2,52,84,34,66,30,68,63,6,23,18,23,67,68,58,13,10,6
Equipa:Sporting CP,1906-07-01
CDM:Bruno Fernandes,24,1,88,4,86,86,85,86,87,87,87,70,68,61,70,50,25,33,31,13,9
GK:E. Viviano,33,2,82,1,32,57,66,29,58,18,18,67,58,53,57,64,55,47,30,12,9
ST:B. Dost,30,3,82,2,34,82,32,82,49,70,92,18,13,42,16,8,12,11,56,56,57
CB:S. Coates,28,4,82,2,75,31,50,50,77,94,30,18,69,52,68,61,61,59,10,6,9
CB:J. Mathieu,35,5,81,2,43,80,65,78,87,74,72,47,79,51,64,63,57,63,58,8,6
ST:M. Acuña,27,6,81,3,75,83,80,86,83,69,90,62,61,47,58,52,59,63,60,15,5
CB:Raphinha,22,7,84,3,87,80,79,80,73,82,63,80,66,57,65,52,56,60,58,10,10
CDM:R. Battaglia,27,8,78,4,61,76,70,85,75,78,87,37,48,66,65,52,43,52,51,13,9
CDM:Wendel,21,9,85,3,76,72,85,62,80,68,83,42,54,39,50,50,61,55,53,5,6
GK:Renan Ribeiro,29,10,78,1,50,74,30,70,12,13,26,61,30,51,51,18,12,12,54,60,61
CB:Luís Neto,31,11,77,2,78,61,42,79,72,73,37,32,63,57,53,41,44,31,48,44,10
RB:S. Ristovski,27,12,77,3,76,68,80,85,73,66,85,50,29,56,53,49,62,58,9,6,13
CDM:I. Doumbia,21,13,84,3,59,64,70,81,90,63,84,61,45,62,59,12,12,10,63,58,54
CDM:Eduardo Henrique,24,14,82,3,74,62,75,71,81,74,70,60,39,58,46,6,13,10,51,56,53
ST:Luiz Phellype,25,15,77,3,46,85,67,73,87,77,81,50,55,51,52,13,15,18,8,8,14
ST:Jovane Cabral,21,16,83,4,77,75,72,71,63,67,59,8,30,19,31,63,66,27,27,20,12
CB:C. Borja,26,17,78,3,45,71,86,66,60,65,71,56,51,59,36,42,62,42,40,42,14
CB:A. Diaby,28,18,75,2,85,74,91,73,56,65,61,51,54,40,40,63,55,30,20,11,8
ST:L. Vietto,25,19,76,3,78,71,72,66,56,73,63,55,45,33,57,26,31,32,8,12,8
RB:V. Rosier,22,20,80,2,77,61,67,75,66,52,73,19,58,30,28,63,68,67,7,5,6
CDM:Mattheus Oliveira,24,21,78,4,67,78,54,72,64,72,50,53,40,41,42,68,68,62,12,8,8
ST:Gelson Dala,22,22,78,1,84,73,78,77,71,72,63,49,56,41,54,41,34,32,12,16,15
RB:Bruno Gaspar,26,23,74,3,68,78,74,61,64,67,66,50,44,53,48,63,64,64,62,10,14
ST:G. Plata,18,24,85,3,85,65,79,70,51,63,63,38,50,49,46,10,17,16,69,64,61
CDM:Miguel Luís,20,25,84,3,74,73,72,63,65,67,64,78,71,29,26,72,57,54,53,9,8
GK:Luís Maximiano,20,26,82,1,47,36,23,49,4,12,9,70,38,29,72,69,49,57,52,16,12
CB:Tiago Ilori,26,27,71,2,43,63,61,72,34,59,73,29,35,73,78,63,65,63,14,8,14
CB:Eduardo Quaresma,17,28,81,2,44,77,40,68,23,68,65,79,69,62,71,64,66,64,10,8,8
CB:Rafael CDmacho,19,29,83,3,64,77,57,58,52,60,52,16,14,42,34,55,61,50,62,60,14
GK:Diogo Sousa,20,30,76,1,43,36,26,70,8,19,10,20,35,44,66,63,64,62,63,7,14
Equipa:Vitória de Setúbal,1910-11-20
ST:Guedes,32,1,72,3,76,87,50,74,57,69,25,57,47,51,53,16,9,10,63,65,57
ST:Frédéric Mendy,30,2,72,1,53,71,66,77,71,75,85,28,33,29,39,68,63,57,70,45,44
CB:Artur Jorge,24,3,74,2,56,77,55,77,34,72,71,6,24,8,29,54,65,65,66,14,9
GK:G. Makaridze,29,4,73,1,42,55,29,69,15,19,17,15,42,20,40,52,41,51,43,5,5
CDM:Eber Bessa,27,5,72,1,84,73,92,71,69,76,32,71,73,51,77,56,64,64,7,11,6
ST:B. Mansilla,22,6,78,3,75,67,66,69,72,63,37,34,85,65,77,9,11,11,57,61,54
CDM:Carlinhos,25,7,74,4,73,75,73,62,74,72,65,84,61,67,50,33,33,45,59,54,12
CB:Nuno Pinto,32,8,70,3,67,69,31,60,59,69,73,77,40,57,45,62,52,55,34,20,23
CDM:José Semedo,34,9,69,2,70,78,75,76,30,88,68,66,75,75,75,66,70,69,7,10,9
RB:Mano,32,10,69,3,86,66,86,75,49,45,67,83,84,66,76,72,17,27,22,13,9
CB:Sílvio,31,11,69,4,65,73,66,74,62,64,62,68,44,81,74,76,73,35,31,24,9
ST:Alex,27,12,69,3,65,79,69,56,32,46,64,29,79,58,76,24,55,17,18,17,67
ST:Hildeberto Pereira,23,13,73,4,74,69,77,78,74,76,75,71,72,68,35,67,49,14,15,9,9
CB:Bruno Pires,27,14,70,2,58,79,47,76,40,68,64,74,73,77,50,60,60,67,66,8,8
CDM:Nuno Valente,27,15,69,3,68,65,74,58,63,49,55,37,39,37,72,59,28,25,23,6,14
CB:João Meira,32,16,68,2,46,75,33,69,30,77,72,63,74,52,65,58,67,60,26,30,31
CDM:Tiago Castro,23,17,73,2,74,70,54,51,48,62,54,74,77,74,76,62,52,17,16,14,10
CDM:André Pedrosa,22,18,72,2,61,64,68,49,68,59,64,38,30,68,69,65,70,68,66,7,13
CDM:Leandro Vilela,24,19,71,2,59,81,59,75,37,72,66,63,34,74,71,63,62,59,69,16,7
CB:Zequinha,32,20,67,3,70,65,70,79,59,54,59,74,67,38,70,66,65,28,24,20,7
ST:K. Hachadi,21,21,77,2,65,57,67,81,53,66,25,35,46,38,70,67,72,68,12,8,8
CB:André Sousa,21,22,75,2,62,68,65,62,41,67,67,72,85,68,50,60,63,66,65,8,15
RB:Gustavo Cascardo,22,23,71,3,66,68,69,50,52,71,63,73,63,70,56,66,72,71,7,11,8
CB:K. Sekgota,22,24,75,3,58,83,73,53,65,57,67,70,46,58,39,60,63,64,67,9,7
CDM:Mathiola,21,25,71,3,65,63,57,48,55,50,38,31,33,76,69,63,60,69,64,15,5
CDM:Luís Cortez,25,26,68,2,75,64,54,34,61,57,46,73,69,70,28,65,63,64,10,12,8
CB:Baba Fernandes,19,27,77,2,43,66,59,78,24,63,60,60,70,70,54,60,63,63,13,11,11
GK:João Valido,19,28,77,1,43,56,24,55,5,16,8,5,31,14,30,18,28,24,9,11,7
GK:Milton Raphael,28,29,67,1,49,33,30,52,17,25,14,61,22,67,63,62,64,67,8,11,13
CB:João Serrão,19,30,74,2,43,43,37,73,22,65,59,60,56,52,41,63,65,64,6,10,14
Equipa:Vitória de Guimarães,1922-09-22
CB:Pedro Henrique,26,1,80,2,40,68,35,76,91,37,81,33,21,58,49,66,61,45,39,35,10
GK:Douglas,36,2,77,1,50,53,74,44,72,17,38,17,55,55,42,58,58,58,62,8,10
CDM:André André,29,3,77,4,74,74,71,75,61,70,77,8,29,15,29,57,21,25,20,6,11
CDM:A. Wakaso,27,4,77,2,73,92,90,76,69,90,77,45,38,40,47,46,51,59,10,14,13
ST:Davidson,28,5,76,4,73,81,69,85,60,65,70,9,32,18,41,18,15,14,62,59,63
RB:F. Sacko,24,6,81,3,32,83,91,64,32,76,67,6,30,11,41,22,28,23,14,6,14
GK:Miguel Silva,24,7,80,1,44,72,27,58,6,20,7,62,67,46,67,8,14,14,53,54,55
CDM:M. Agu,26,8,77,3,71,61,56,82,85,76,40,86,24,62,40,38,50,45,14,8,11
CB:F. Hanin,29,9,74,3,60,60,79,64,46,68,71,61,62,12,56,81,86,83,85,69,68
CB:Rafa Soares,24,10,78,3,79,64,77,61,70,68,69,70,65,81,33,50,77,77,69,80,24
CB:Frederico Venâncio,26,11,77,2,53,83,48,77,22,68,72,70,52,64,69,18,12,11,82,83,78
CDM:O. John,27,12,73,4,78,75,70,69,71,75,61,58,74,66,64,82,83,83,14,6,13
CDM:A. Musrati,23,13,79,2,63,58,66,83,52,77,71,27,69,69,58,77,77,80,44,41,40
RB:V. García,25,14,75,3,58,76,73,61,36,73,70,66,57,55,26,83,83,82,15,6,15
ST:Alexandre Guedes,25,15,75,3,75,75,70,75,59,54,14,50,42,33,45,76,75,80,82,13,10
GK:Jhonatan,28,16,74,1,50,53,60,40,62,16,22,7,56,18,49,45,84,77,80,81,15
ST:João Teixeira,26,17,73,3,74,73,50,64,61,70,42,41,65,59,52,50,33,39,6,10,8
ST:Welthon,27,18,72,4,83,82,65,75,65,73,26,70,55,57,59,76,60,65,56,6,14
ST:André Pereira,24,19,76,3,74,66,42,75,64,62,19,54,51,47,55,35,20,23,7,8,13
CDM:Rochinha,24,20,73,4,64,33,69,42,63,41,30,60,53,60,63,79,64,75,78,76,75
CDM:Pêpê,22,21,78,3,61,63,65,71,67,62,68,56,62,49,37,78,76,82,79,9,9
CDM:J. Amoah,24,22,74,3,69,70,49,68,53,69,46,62,42,61,63,78,64,70,47,58,55
CDM:D. Poha,22,23,75,3,70,73,77,69,68,70,67,26,34,55,46,78,78,79,10,11,16
CB:E. Tapsoba,20,24,76,2,47,74,64,81,28,70,63,14,50,23,25,75,77,73,15,11,10
CB:V. Bondarenko,25,25,71,2,51,74,71,86,38,71,64,40,28,39,39,80,74,80,78,8,9
GK:Miguel Oliveira,25,26,69,1,47,45,24,74,14,23,19,54,44,56,51,69,54,31,21,13,8
CDM:André ASTeida,19,27,75,3,80,61,71,67,49,57,63,25,51,36,51,80,70,71,26,23,23
CDM:B. Touré,24,28,66,2,51,56,63,45,57,76,59,43,32,36,38,58,70,78,78,10,13
ST:João Pedro,22,29,72,3,60,61,60,72,57,31,13,49,44,60,48,20,12,22,74,73,75
RB:Lucas Soares,21,30,68,2,40,63,60,62,42,50,60,47,52,51,56,76,62,41,39,41,7
Jogo:FC Porto,Sporting CP,2,2,2021-04-02,1,19,25,3,4,5,8,6,11,14,15,6->11,15->8,14->25,3,19,9,6,1,10,24,13,4,7,12,19->13,9->7,4->6
Jogo:SC Braga,Gil Vicente FC,5,2,2021-03-14,21,32,5,6,41,45,12,22,48,28,3,3->47,21->18,45->31,36,29,13,19,42,50,22,8,17,0,11,17->44,22->24,36->23
Jogo:CD Aves,CD Tondela,2,1,2021-02-05,36,1,26,11,7,37,48,15,14,43,28,11->30,37->20,32->5,39,38,5,50,3,44,13,43,7,9,4,39->16,38->40,3->19
Jogo:Sporting CP,SL Benfica,0,0,2021-03-30,43,30,1,22,33,11,38,31,39,6,12,22->37,43->25,25->3,15,2,1,40,16,25,41,17,14,33,36,49->31,14->45,38->40
